Country,Age,isbn,average_rating,original_publication_year,title,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,price
 usa,27,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,47,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,29,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,34,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,28,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 united kingdom,17,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 canada,53,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,32,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,50,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,54,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,46,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,54,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,48,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,41,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 canada,35,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 united kingdom,33,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,58,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,58,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,42,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,66,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 australia,26,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 canada,19,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,54,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,32,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 australia,28,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,47,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,45,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,28,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,46,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,41,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,35,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,34,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,57,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 united kingdom,43,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,49,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,55,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,59,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 united kingdom,19,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 canada,55,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,30,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,23,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,65,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,48,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,51,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,42,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,65,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,33,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,31,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 canada,53,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,52,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,30,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 canada,56,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,57,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 united kingdom,18,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,26,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,36,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,43,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,41,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,29,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,53,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,47,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,43,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,50,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,25,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,46,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 belgium,28,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,34,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,44,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,44,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,25,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,34,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,51,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 united kingdom,44,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,33,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 canada,32,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,35,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,49,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,62,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,34,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,48,1400034779,3.75,1998.0,"The No. 1 Ladies' Detective Agency  (No. 1 Ladies' Detective Agency, #1)",180320,6389,14860,49558,66723,51728,17.99
 usa,25,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,42,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,42,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,38,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,41,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,31,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,56,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,31,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 canada,55,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,42,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,38,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,29,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,60,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,28,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,29,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,41,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,27,038039586X,4.05,1972.0,"Watership Down (Watership Down, #1)",292426,9158,15767,52906,102093,128449,"5,866.43"
 usa,36,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,26,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,29,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,34,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,27,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,44,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,44,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 italy,22,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,45,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,36,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,33,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,39,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,65,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,25,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 china,17,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,45,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 china,30,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 united states,49,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,56,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 canada,22,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,37,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,43,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,47,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,36,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 united kingdom,37,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,31,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,28,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 australia,35,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 netherlands,57,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,29,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,42,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 australia,36,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,27,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,25,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,47,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,48,038548951X,3.97,1997.0,Sister of My Heart,14434,154,606,3401,6540,4651,5.00
 usa,36,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 new zealand,44,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 usa,49,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 usa,45,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 usa,65,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 canada,40,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 usa,52,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 usa,26,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 usa,43,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 canada,42,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 canada,35,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 usa,43,074345300X,3.95,2003.0,"Bare Bones (Temperance Brennan, #6)",26419,265,973,7194,11713,8632,4.16
 taiwan,36,1570623449,4.29,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,20761,339,652,2891,7237,11893,3.99
 usa,41,1570623449,4.29,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,20761,339,652,2891,7237,11893,3.99
 usa,60,1570623449,4.29,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,20761,339,652,2891,7237,11893,3.99
 usa,26,1570623449,4.29,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,20761,339,652,2891,7237,11893,3.99
 usa,44,1570623449,4.29,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,20761,339,652,2891,7237,11893,3.99
 usa,47,1570623449,4.29,1996.0,When Things Fall Apart: Heart Advice for Difficult Times,20761,339,652,2891,7237,11893,3.99
 usa,31,067084487X,4.2,1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,78487,1304,3111,13104,22685,38924,3.99
 usa,45,067084487X,4.2,1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,78487,1304,3111,13104,22685,38924,3.99
 usa,30,067084487X,4.2,1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,78487,1304,3111,13104,22685,38924,3.99
 usa,46,067084487X,4.2,1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,78487,1304,3111,13104,22685,38924,3.99
 usa,49,067084487X,4.2,1992.0,The Stinky Cheese Man and Other Fairly Stupid Tales,78487,1304,3111,13104,22685,38924,3.99
 usa,27,051513628X,4.16,2003.0,"Key of Light (Key Trilogy, #1)",48805,476,1623,9505,16286,22400,6.17
 usa,34,051513628X,4.16,2003.0,"Key of Light (Key Trilogy, #1)",48805,476,1623,9505,16286,22400,6.17
 usa,54,051513628X,4.16,2003.0,"Key of Light (Key Trilogy, #1)",48805,476,1623,9505,16286,22400,6.17
 usa,36,051513628X,4.16,2003.0,"Key of Light (Key Trilogy, #1)",48805,476,1623,9505,16286,22400,6.17
 usa,32,051513628X,4.16,2003.0,"Key of Light (Key Trilogy, #1)",48805,476,1623,9505,16286,22400,6.17
